timestamp_et,sequence_type,seconds_elapsed,up_bid,up_ask,up_bid_liq,up_ask_liq,up_last,down_bid,down_ask,down_bid_liq,down_ask_liq,down_last,candle_outcome
2026-04-01 05:58:10,GG,190,0.001,0.999,1.45,2890.08,0.002,0.001,0.999,24.51,1451.26,0.998,PENDING
2026-04-01 05:58:12,GG,192,0.001,0.999,1.45,2890.08,0.002,0.001,0.999,24.51,1451.26,0.998,PENDING
2026-04-01 05:58:13,GG,193,0.001,0.999,1.25,2890.08,0.002,0.001,0.999,24.51,1251.46,0.998,PENDING
2026-04-01 05:58:15,GG,195,0.001,0.999,1.25,2890.08,0.002,0.001,0.999,24.51,1251.46,0.998,PENDING
2026-04-01 05:58:16,GG,196,0.001,0.999,1.2,2890.08,0.002,0.001,0.999,24.51,1199.49,0.999,PENDING
2026-04-01 05:58:18,GG,198,0.001,0.999,0.4,2890.08,0.002,0.001,0.999,24.51,400.29,0.999,PENDING
2026-04-01 05:58:19,GG,199,0.001,0.999,0.4,2890.08,0.002,0.001,0.999,24.51,400.29,0.999,PENDING
2026-04-01 05:58:21,GG,201,0.001,0.999,0.4,2890.08,0.002,0.001,0.999,24.51,400.29,0.999,PENDING
2026-04-01 05:58:23,GG,203,0.001,0.999,0.4,2890.08,0.002,0.001,0.999,24.51,400.29,0.999,PENDING
2026-04-01 05:58:24,GG,204,0.001,0.999,0.4,2890.08,0.002,0.001,0.999,24.51,400.29,0.999,PENDING
2026-04-01 05:58:26,GG,206,0.001,0.999,0.4,2890.08,0.002,0.001,0.999,24.51,200.49,0.999,PENDING
2026-04-01 05:58:27,GG,207,0.001,0.999,0.2,2890.08,0.002,0.001,0.999,24.51,200.49,0.999,PENDING
2026-04-01 05:58:29,GG,209,0.001,0.999,0.2,2890.08,0.002,0.001,0.999,24.51,200.49,0.999,PENDING
2026-04-01 05:58:30,GG,210,0.0,0.999,0,2890.08,0.002,0.001,0.0,24.51,0,0.999,PENDING
2026-04-01 05:58:32,GG,212,0.0,0.999,0,2890.08,0.002,0.001,0.0,24.51,0,0.999,PENDING
